1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Class
0.054448,1026.2,0.90601,0.38535,0.036857,1223.7,0.88443,0.28375,0.050884,360.08,0.15592,0.43911,0.046667,656.53,0.15654,0.40566,0.087702,851.41,0.047071,0.49662,1
0.018746,819.31,0.89211,0.30272,0.010347,1130.1,0.84078,0.19589,0.015216,640.06,0.20755,0.2978,0.024344,374.98,0.15727,0.41448,0.035238,804.95,-0.040706,0.4247,1
0.018746,819.31,0.89211,0.30272,0.010347,1130.1,0.84078,0.19589,0.015216,640.06,0.20755,0.2978,0.024344,374.98,0.15727,0.41448,0.035238,804.95,-0.040706,0.4247,1
0.11448,1233.1,0.93673,0.47376,0.095397,1633.6,0.91602,0.38685,0.10957,612.52,0.14419,0.50527,0.13466,210.32,0.10818,0.57528,0.12224,589.59,0.030238,0.56299,1
0.16711,916.54,0.94723,0.51948,0.142,1144.3,0.93337,0.43612,0.15358,304.91,0.14431,0.55606,0.15658,389.74,0.165,0.60738,0.20246,741.48,0.035274,0.61181,1
0.058285,1328.5,0.91326,0.38854,0.041529,1779.6,0.88012,0.2858,0.054411,338.07,0.12612,0.43926,0.063629,494.32,0.14828,0.50192,0.066896,683.22,0.063241,0.49354,1
0.11793,1107.1,0.9345,0.47759,0.096467,1369.2,0.9175,0.38901,0.1107,294.47,0.17661,0.52135,0.10868,473,0.17067,0.51289,0.14536,933.37,0.083035,0.56852,1
0.18494,944.38,0.94181,0.52888,0.15856,1209.7,0.92348,0.45256,0.17424,248.31,0.15506,0.61124,0.16668,478.49,0.14922,0.57194,0.18338,723.74,0.078291,0.61169,1
0.09278,1011.6,0.9355,0.42383,0.07413,1476,0.90534,0.33507,0.094002,244.78,0.14639,0.51489,0.083649,432.72,0.11425,0.49651,0.13646,648.63,0.052892,0.6279,1
0.040175,1258.5,0.90412,0.36933,0.027784,1626.2,0.86752,0.26569,0.039342,236.71,0.14148,0.42457,0.043371,586.98,0.14209,0.43005,0.081473,712.99,0.085911,0.49596,1
0.02993,1162,0.89911,0.34923,0.022225,1487.2,0.86849,0.24918,0.037608,324.07,0.14976,0.43044,0.050775,466.44,0.12783,0.48305,0.074783,679.42,0.00095002,0.48073,1
0.044724,1479.3,0.8916,0.36606,0.026917,1687,0.8615,0.2466,0.042684,337.87,0.15077,0.42045,0.053364,706.03,0.17214,0.49388,0.059725,739.2,0.00029896,0.49027,1
0.046398,1325.4,0.91042,0.37517,0.035257,1609.2,0.88607,0.27876,0.063093,274.2,0.14422,0.49461,0.053053,507.33,0.16596,0.49074,0.15214,724.73,-0.011296,0.62536,1
0.13244,960.21,0.93554,0.49644,0.11241,1219.6,0.91811,0.40725,0.13027,557.47,0.1291,0.54154,0.14021,265.15,0.15988,0.58835,0.14195,711.72,0.020911,0.58067,1
0.18097,1188.6,0.94247,0.54663,0.15013,1472,0.92665,0.45668,0.17103,400,0.13282,0.58318,0.1688,292.62,0.1735,0.62891,0.21786,930.3,0.059029,0.61687,1
0.14459,1117.6,0.93925,0.50548,0.12478,1308.4,0.92817,0.4248,0.14084,393.93,0.15139,0.54056,0.1348,376.36,0.1515,0.55187,0.19741,811.61,0.028848,0.60149,1
0.090066,1450.4,0.91213,0.44071,0.06989,1916.9,0.87976,0.34397,0.086953,222.65,0.10233,0.55322,0.09539,580.33,0.13023,0.54529,0.21511,598.05,0.021206,0.65862,1
0.14763,896.52,0.94511,0.52299,0.12543,1204.2,0.92594,0.43462,0.14452,375.65,0.14825,0.54742,0.16679,312.39,0.12772,0.61051,0.1825,893.68,0.027637,0.59105,1
0.026627,1256.2,0.89151,0.35014,0.017411,1646.5,0.84739,0.24119,0.027283,709.26,0.14115,0.39564,0.03099,633.45,0.10062,0.36811,0.074019,639.01,0.028695,0.4788,1
0.14118,1095.5,0.94489,0.50511,0.11735,1434.4,0.92556,0.41397,0.14698,427.8,0.12201,0.5845,0.14704,237.09,0.11253,0.58633,0.27202,710.09,0.075896,0.68906,1
0.034698,1585,0.88059,0.34345,0.02335,1959.1,0.84316,0.23769,0.03872,318.9,0.092581,0.42395,0.037579,684.28,0.15487,0.42715,0.083584,742.73,0.017258,0.50513,1
0.02074,1215.7,0.87944,0.31781,0.012804,1738.5,0.81263,0.20403,0.027486,379.37,0.12113,0.43962,0.035356,222.72,0.10832,0.45699,0.14659,685.5,0.01688,0.60361,1
0.13467,1105.8,0.94407,0.49892,0.11448,1389,0.92793,0.41291,0.13036,539.47,0.16624,0.54478,0.1298,726.61,0.13311,0.51307,0.17937,719.19,0.1011,0.59173,1
0.081413,1354.6,0.9193,0.44616,0.064971,1820.7,0.8884,0.34855,0.099757,295.94,0.13553,0.54593,0.097298,475.1,0.12985,0.53854,0.22049,777.31,0.05232,0.66111,1
0.15003,831.89,0.94666,0.51819,0.12827,1165.8,0.92565,0.43163,0.15844,311.91,0.12107,0.59562,0.15094,330.93,0.10194,0.58908,0.19056,643.89,0.076884,0.66633,1
0.055139,984.86,0.90834,0.41586,0.035799,1359.2,0.86714,0.29683,0.062089,536,0.15274,0.48503,0.052123,313.57,0.17711,0.45291,0.065103,857.46,0.010608,0.48851,1
0.13914,1075,0.93738,0.50536,0.11616,1450.1,0.91503,0.41805,0.13271,313.69,0.1157,0.58235,0.12539,439.61,0.14497,0.50175,0.19055,871.85,0.0055107,0.60738,1
0.10718,1064,0.93867,0.48214,0.087313,1334,0.921,0.38813,0.11245,264.16,0.2003,0.52989,0.1013,426.91,0.17782,0.52547,0.15689,924.13,0.036645,0.5723,1
0.03436,1284.4,0.90021,0.3633,0.020788,1674.5,0.85994,0.24685,0.048609,682.03,0.16887,0.47614,0.028468,381.57,0.13902,0.36846,0.073534,802.27,0.012139,0.4755,1
0.1396,1112.3,0.93511,0.51224,0.1169,1582,0.90915,0.4194,0.14393,220.67,0.12198,0.60396,0.12855,557.68,0.15411,0.54367,0.19001,737.82,0.052967,0.5996,1
0.16901,828.5,0.94421,0.54082,0.14219,1133.1,0.92256,0.45451,0.17087,241.47,0.1345,0.59095,0.16589,383.43,0.11789,0.60604,0.2765,747.44,0.12094,0.70408,1
0.12941,1102.2,0.9381,0.51013,0.10729,1426.5,0.91882,0.41606,0.12959,523.44,0.14795,0.54048,0.12692,344.63,0.14455,0.56227,0.14239,837.11,0.062041,0.58426,1
0.14409,1057.5,0.93829,0.51132,0.12006,1325.4,0.92123,0.42464,0.13462,314.82,0.17077,0.5465,0.13044,486.61,0.16422,0.54207,0.15255,849.87,0.065975,0.60372,1
0.060367,1047,0.92003,0.41071,0.04135,1231,0.90025,0.30121,0.05073,833.14,0.17383,0.43634,0.053271,292.72,0.15622,0.45847,0.10246,751.52,0.032107,0.51245,1
0.16453,934.1,0.94797,0.52757,0.13787,1178.1,0.9327,0.43879,0.14968,410.03,0.17021,0.56321,0.15273,435.97,0.16529,0.57883,0.20478,981.89,0.024451,0.62293,1
0.14686,1207.7,0.93803,0.51722,0.1239,1680.2,0.91315,0.4316,0.1553,354.67,0.11086,0.59939,0.14941,273.56,0.12728,0.56419,0.1827,697.84,0.076562,0.58771,1
0.14025,961.96,0.94087,0.48539,0.11262,1190.5,0.92406,0.39781,0.12747,478.96,0.16363,0.50976,0.1202,313.04,0.1656,0.52149,0.14008,1028.4,-0.010421,0.57472,1
0.044247,1283.3,0.89473,0.36358,0.02618,1564.6,0.86207,0.25089,0.043039,241.13,0.11122,0.4731,0.038308,835.01,0.15454,0.40745,0.068085,631.51,0.050779,0.478,1
0.051622,1579.5,0.90319,0.38568,0.035478,2266.9,0.85064,0.27516,0.044981,437.97,0.1297,0.39726,0.067516,462.46,0.13335,0.52048,0.083663,855.45,0.04515,0.48691,1
0.14193,863.39,0.94887,0.50737,0.123,1104.9,0.93301,0.42576,0.14739,229.71,0.16757,0.59669,0.1403,462.43,0.17739,0.55912,0.14875,832.57,0.066209,0.59001,1
0.060496,1356.6,0.90995,0.38176,0.040297,1789.5,0.87159,0.27441,0.060566,602.86,0.14205,0.47785,0.054127,308.75,0.14992,0.49229,0.19163,579.11,0.069589,0.63552,1
0.068252,1058.6,0.91317,0.41947,0.051697,1325.3,0.8878,0.31634,0.06864,725.1,0.16608,0.46139,0.069708,409.37,0.14643,0.49418,0.1115,713.69,0.081609,0.52267,1
0.063153,1278.9,0.90842,0.40499,0.045102,1782.8,0.86395,0.29591,0.061737,310.44,0.15515,0.46246,0.064306,603.49,0.14268,0.51542,0.18408,665.9,0.046645,0.63994,1
0.086507,734.45,0.93067,0.45719,0.067408,985.53,0.9058,0.35227,0.094643,302.38,0.13264,0.5329,0.089394,474.82,0.13452,0.51246,0.12991,738.54,0.071907,0.61231,1
0.043523,1463.2,0.89679,0.37875,0.02599,1791.5,0.86246,0.2631,0.040022,255.34,0.11112,0.43651,0.036864,762.28,0.14123,0.40879,0.076635,714.34,-0.00044092,0.48474,1
0.049945,1225.5,0.90686,0.3879,0.032092,1801.6,0.85565,0.26936,0.044292,306.57,0.13752,0.42532,0.048069,582.67,0.15386,0.47433,0.18781,625.17,0.063345,0.6343,1
0.019991,1435.1,0.87509,0.31112,0.014652,1887.8,0.82919,0.21337,0.031629,210.14,0.12422,0.42762,0.040454,582.95,0.13134,0.46739,0.060473,631.16,0.040912,0.47362,1
0.10341,1190.5,0.93138,0.47888,0.083935,1541.7,0.90855,0.37731,0.1319,247.97,0.13649,0.59506,0.10265,609.72,0.16906,0.5358,0.12047,702.21,0.054052,0.57161,1
0.026937,1213.1,0.88113,0.35284,0.01566,1684.4,0.82102,0.23399,0.031384,291.46,0.16064,0.42627,0.044825,377.75,0.15492,0.48199,0.06733,788.5,0.067318,0.47451,1
0.12663,1093.4,0.9357,0.50155,0.096559,1346.1,0.91802,0.40199,0.11347,602.73,0.14691,0.52153,0.13905,270.63,0.13981,0.58719,0.12393,838.94,0.026038,0.55753,1
0.12604,1221.1,0.93666,0.49461,0.10157,1601.9,0.91318,0.39446,0.13355,496.23,0.11537,0.56932,0.12302,324.58,0.12909,0.5322,0.27301,694.3,0.072318,0.69731,1
0.1158,946.48,0.93997,0.494,0.09504,1224.1,0.9204,0.40268,0.12526,383.13,0.15443,0.57331,0.12005,257.78,0.14553,0.52546,0.16083,684.67,0.058008,0.58486,1
0.06212,1219.6,0.91399,0.40997,0.040787,1425.6,0.89325,0.29604,0.056442,646.67,0.15193,0.43845,0.050452,330.33,0.15889,0.44568,0.073542,763.31,0.093007,0.50577,1
0.05847,1118.2,0.90839,0.3794,0.046892,1506.6,0.87389,0.29626,0.065209,273.65,0.10769,0.47903,0.064403,546.57,0.14132,0.46328,0.13185,651.38,0.073319,0.59696,1
0.030246,1138.7,0.89952,0.36038,0.019594,1537.8,0.85591,0.25378,0.04481,515.16,0.11602,0.46008,0.035378,353.19,0.11499,0.42655,0.15568,534.72,0.074472,0.6128,1
0.15147,1255,0.93706,0.53294,0.12585,1670.7,0.91256,0.44104,0.16422,260.14,0.13431,0.61529,0.15968,334.45,0.12076,0.60582,0.20088,783.33,0.067804,0.66267,1
0.18071,778.51,0.94556,0.52861,0.15594,983.07,0.92942,0.45536,0.16041,352.73,0.10679,0.54445,0.16959,253.65,0.11148,0.60577,0.17522,719.52,0.081723,0.60845,1
0.10748,1275,0.9321,0.48543,0.081609,1682.5,0.907,0.38094,0.10651,234.71,0.13583,0.56809,0.10225,468.15,0.142,0.5608,0.18358,673.97,0.070864,0.64284,1
0.13943,1097.6,0.94506,0.51976,0.11139,1398.4,0.92767,0.41614,0.12728,346.93,0.13875,0.55108,0.14772,344.09,0.17382,0.60601,0.13717,834,0.038402,0.57171,1
0.036722,1182.2,0.9015,0.35954,0.024402,1708.4,0.84838,0.24945,0.037804,435.35,0.13682,0.39628,0.040468,452.32,0.11278,0.4389,0.086256,685.01,0.063144,0.56219,1
0.11941,1056.7,0.93762,0.48767,0.095934,1371.7,0.91524,0.39739,0.11684,312.55,0.14032,0.52204,0.11888,379.24,0.15752,0.57214,0.16705,819.45,0.071807,0.57977,1
0.027686,1167.4,0.88683,0.32522,0.020755,1314.4,0.86692,0.23251,0.03225,723.2,0.1601,0.38238,0.039892,194.74,0.13942,0.47959,0.073351,585.77,-0.0022475,0.48985,1
0.14337,1025.5,0.93771,0.4957,0.1214,1346.6,0.91604,0.41537,0.14519,193.46,0.095662,0.58667,0.13686,527.58,0.14489,0.53888,0.14842,549.84,0.067345,0.588,1
0.1784,817.52,0.94941,0.55275,0.15096,1045.4,0.93299,0.46414,0.16633,300.27,0.13719,0.59877,0.16813,356.11,0.12095,0.60598,0.22601,586.57,0.098862,0.68281,1
0.0818,995.84,0.9159,0.43111,0.057335,1287.3,0.88308,0.3197,0.069361,558.02,0.1405,0.47012,0.08436,370.35,0.14486,0.488,0.12659,633.27,0.065869,0.60855,1
0.14549,964.54,0.93417,0.50605,0.11447,1178.5,0.91788,0.41479,0.14261,288.63,0.12413,0.57989,0.13255,544.35,0.15613,0.52037,0.17678,778.41,0.052726,0.59003,1
0.19729,804.91,0.93991,0.55527,0.16847,1084,0.91768,0.47805,0.18738,337.92,0.13082,0.62308,0.18179,365.5,0.14487,0.57859,0.21463,767.28,0.044762,0.63564,1
0.18439,1042,0.94803,0.55873,0.15931,1427.4,0.92757,0.47861,0.17659,376.16,0.089718,0.59041,0.1891,362.15,0.13165,0.62087,0.21762,578.8,0.089836,0.70233,1
0.030867,1540.3,0.88606,0.32861,0.0197,1978,0.84194,0.22674,0.032306,336.71,0.10893,0.40228,0.03818,513.72,0.12296,0.45735,0.047162,715.9,0.019326,0.45191,1
0.041051,1261,0.89825,0.38111,0.029783,1801.1,0.84925,0.27664,0.062858,471.59,0.095181,0.47252,0.058691,245.22,0.099579,0.47958,0.19563,646.49,0.048369,0.64184,1
0.059457,1049.8,0.91996,0.39428,0.042866,1317.8,0.89493,0.29826,0.064908,581.05,0.16615,0.48078,0.069083,266.86,0.11127,0.48423,0.12087,790.19,0.0084915,0.61984,1
0.065039,1036.4,0.91549,0.3836,0.051287,1347.2,0.88773,0.2971,0.056493,516.35,0.14224,0.41761,0.070999,301.18,0.14697,0.49355,0.096493,831.46,-0.0070326,0.50243,1
0.22286,1134.5,0.93992,0.5623,0.18928,1358.4,0.92513,0.48639,0.20208,298.29,0.15366,0.59361,0.19911,483.84,0.18276,0.59128,0.21231,688.83,0.046552,0.65086,1
0.054505,1290.2,0.91065,0.39625,0.042998,1797.9,0.87177,0.30111,0.060144,249.96,0.13861,0.48054,0.061369,384.7,0.15055,0.46252,0.10881,761.88,0.069239,0.56443,1
0.10269,1286.2,0.93425,0.48156,0.079582,1539.8,0.91877,0.38368,0.10041,550.38,0.15623,0.51807,0.10679,275.2,0.15207,0.53863,0.13316,925.6,0.041536,0.55457,1
0.057017,1245.8,0.90094,0.39545,0.042887,1691.5,0.86137,0.29275,0.049736,697.76,0.14477,0.44291,0.060311,363.61,0.13737,0.49627,0.076548,596.2,0.069713,0.51619,1
0.046823,1120.4,0.90477,0.36325,0.032477,1384.8,0.87544,0.25962,0.041814,755.96,0.15941,0.3945,0.055982,265.99,0.15145,0.47818,0.057647,657.6,0.032843,0.47529,1
0.13834,698.5,0.94531,0.49698,0.11333,882.86,0.9297,0.4092,0.12449,357.73,0.15121,0.52254,0.12533,429.67,0.145,0.51771,0.16631,718.27,0.045658,0.5826,1
0.13283,982.39,0.93799,0.48805,0.10873,1299.1,0.91472,0.39363,0.13849,253.54,0.11215,0.5631,0.13496,494.46,0.13384,0.55595,0.1712,653.78,0.025114,0.65171,1
0.128,1236.8,0.93854,0.50953,0.108,1405.8,0.92773,0.42772,0.1206,435.1,0.13394,0.51175,0.12014,519.12,0.12153,0.54402,0.13738,868.69,-0.00058809,0.5781,1
0.065506,1178.9,0.92549,0.41732,0.048437,1402.8,0.90691,0.3104,0.06816,570.49,0.14476,0.53244,0.071354,291.09,0.11551,0.49662,0.1157,762.21,0.040733,0.52508,1
0.020741,1264.8,0.87012,0.3413,0.012478,1549.3,0.82943,0.2315,0.045942,273.42,0.14414,0.48167,0.028546,702.3,0.14665,0.38006,0.045194,592.22,0.040303,0.44811,1
0.2082,1158.6,0.93547,0.55504,0.17678,1421.8,0.91895,0.47313,0.1902,318.93,0.1599,0.62463,0.19034,444.55,0.13558,0.58739,0.20405,843.05,0.096616,0.65141,1
0.18923,895.69,0.94138,0.54274,0.16543,1194.9,0.92257,0.47135,0.18051,247.41,0.12554,0.56914,0.17809,442.79,0.16216,0.56841,0.22153,608.52,0.059551,0.63228,1
0.16314,841.68,0.94182,0.5216,0.13472,1049.4,0.92701,0.43359,0.14347,451.48,0.17353,0.52683,0.15138,310.62,0.16275,0.55334,0.16034,924.34,0.018055,0.59456,1
0.11047,905.22,0.93319,0.47894,0.088434,1236.1,0.91066,0.3823,0.11939,492.36,0.15856,0.55761,0.10537,303.67,0.14163,0.50265,0.1427,760.21,0.063527,0.5518,1
0.039246,1103.9,0.88558,0.36832,0.02321,1318.7,0.84952,0.25021,0.0386,306.53,0.12803,0.41667,0.033129,897.89,0.15677,0.40406,0.074934,667.94,0.078783,0.48301,1
0.204,1059.6,0.94307,0.54282,0.18236,1392.8,0.9227,0.47531,0.19865,356.89,0.11435,0.62746,0.19756,297.37,0.14142,0.62623,0.3284,648.13,0.068303,0.75373,1
0.17296,849.09,0.94105,0.517,0.15356,1194.7,0.91652,0.44955,0.16131,369.78,0.1526,0.53382,0.17531,252.1,0.12512,0.59355,0.17669,697.53,0.028361,0.60795,1
0.28315,884.14,0.94755,0.62973,0.25731,1167.2,0.93036,0.56548,0.28638,216.61,0.1446,0.69521,0.26891,377.13,0.16796,0.65736,0.31211,673.21,0.056401,0.69201,1
0.098924,1238,0.91702,0.45636,0.07464,1701.9,0.88261,0.3564,0.090441,330.55,0.16913,0.51593,0.10431,515.91,0.1552,0.57335,0.14018,735.76,0.086283,0.57757,1
0.12825,1007.8,0.93817,0.49387,0.10155,1392.4,0.91205,0.39613,0.1252,274.1,0.14522,0.56494,0.12722,389.24,0.15062,0.56483,0.16353,683.71,0.096818,0.64087,1
0.11151,1188,0.93191,0.48625,0.09191,1592.4,0.90598,0.39144,0.10693,459.29,0.099687,0.52665,0.12716,341.8,0.12497,0.57868,0.26095,789.6,0.071975,0.68972,1
0.21683,1042.6,0.94362,0.5734,0.19204,1349.7,0.92587,0.49981,0.20701,351.35,0.13332,0.59998,0.20772,298.75,0.14025,0.6066,0.26687,672.3,0.065505,0.66684,1
0.066307,1229.6,0.9257,0.40847,0.04681,1556.9,0.90036,0.30263,0.077784,386.24,0.10594,0.53035,0.062147,361.84,0.16668,0.46787,0.10367,726.15,0.047606,0.52885,1
0.18353,1229.4,0.94121,0.53988,0.14965,1517.7,0.9258,0.45534,0.16804,378.62,0.15943,0.56887,0.16812,443.18,0.13347,0.57123,0.21335,756.48,0.057066,0.6281,1
0.059307,1306.7,0.88162,0.344,0.040252,1668,0.83747,0.2515,0.049288,248.28,0.14159,0.43212,0.04549,888.7,0.1673,0.38263,0.059802,705.92,0.034648,0.46574,1
0.12657,1010.9,0.94148,0.48109,0.10857,1315,0.9231,0.39701,0.12312,360.74,0.12644,0.52391,0.13474,275.94,0.13695,0.57962,0.13519,866.1,0.036273,0.5899,1
0.13863,1081,0.93668,0.50219,0.11415,1288.4,0.92175,0.41573,0.13563,408.83,0.14911,0.58008,0.13014,324.19,0.18086,0.55016,0.13839,936.66,0.029471,0.57273,1
0.23273,998.23,0.94926,0.59405,0.20337,1240.7,0.9362,0.51917,0.22128,270.58,0.14047,0.67071,0.22214,272.44,0.16438,0.63908,0.25879,781.69,0.066853,0.66152,1
0.040907,1086.3,0.89081,0.3657,0.025273,1276.7,0.86092,0.2558,0.047074,301.64,0.13946,0.46624,0.038279,717.89,0.15958,0.41004,0.051387,763.62,0.092108,0.45918,1
0.16119,1050.4,0.94389,0.52459,0.13598,1287,0.93045,0.44063,0.14856,340.14,0.16028,0.53846,0.1518,357.54,0.18488,0.55567,0.19582,910.24,0.029477,0.59993,1
0.15657,899.76,0.93901,0.53632,0.13097,1155.8,0.91991,0.45169,0.15261,404.09,0.13525,0.56332,0.14423,547.89,0.16177,0.54533,0.16178,757.76,0.068634,0.59888,1
0.15837,922.27,0.94428,0.52589,0.13578,1232,0.92414,0.44456,0.15641,344.8,0.099538,0.57447,0.15117,436.2,0.13097,0.56307,0.19359,785.47,0.083046,0.66243,1
0.075856,1457.7,0.92544,0.44719,0.056854,1710.2,0.90851,0.3443,0.070261,519.65,0.14565,0.4876,0.087423,415.02,0.14552,0.50744,0.090976,884.85,-0.0019698,0.51795,1
0.15718,684.32,0.94408,0.56729,0.12784,967.9,0.92285,0.4705,0.15436,378.99,0.13089,0.58627,0.17813,226.22,0.13636,0.63558,0.19394,635.84,0.043584,0.59822,1
0.084509,1107.9,0.925,0.44164,0.063184,1574.6,0.88893,0.34224,0.095468,453.16,0.17168,0.54744,0.082706,288.5,0.14409,0.49929,0.13399,693.97,0.03827,0.5534,1
0.14789,1240.9,0.9275,0.50622,0.1213,1703.6,0.89813,0.41547,0.14394,417.49,0.14546,0.57849,0.13212,321.08,0.12069,0.55249,0.15924,871.34,0.055531,0.57904,1
0.098613,1116.9,0.93747,0.4819,0.075232,1400.5,0.91756,0.37839,0.11834,365.05,0.14841,0.59663,0.090574,323.86,0.15502,0.54071,0.13343,982.15,0.044598,0.57466,1
0.088752,1210,0.90593,0.41638,0.068161,1453,0.87981,0.32612,0.081382,313.19,0.15105,0.4768,0.083138,657.33,0.1265,0.47697,0.098296,662.39,0.024402,0.56302,1
0.037238,1369.7,0.89158,0.35702,0.021213,1786.3,0.84049,0.23543,0.036399,542.94,0.13416,0.44896,0.032065,305.33,0.13661,0.40079,0.071424,881.99,-0.020784,0.46518,1
0.13904,905.84,0.94583,0.50868,0.11145,1158.8,0.92897,0.41265,0.12995,352.58,0.12695,0.57142,0.12758,298.29,0.11013,0.57894,0.26174,696.59,0.117,0.69378,1
0.15059,1142.4,0.94348,0.53759,0.12076,1385,0.92997,0.44797,0.13491,365.39,0.15735,0.57181,0.15203,380.75,0.16678,0.56393,0.14608,928.17,0.060985,0.58581,1
0.11105,1109.4,0.93263,0.48123,0.084796,1374.4,0.91315,0.38167,0.12472,294.04,0.11084,0.59135,0.10654,509.9,0.14319,0.51206,0.15666,760.67,0.061182,0.57287,1
0.14384,1307.8,0.93836,0.52849,0.11809,1527.7,0.92771,0.44288,0.14719,303.69,0.16295,0.58249,0.14092,487.43,0.16183,0.56237,0.18927,871.74,0.017076,0.59621,1
0.11523,1289.5,0.93087,0.48306,0.092243,1552.6,0.91432,0.38582,0.13224,251.43,0.11728,0.60953,0.11195,632.29,0.13438,0.53854,0.16287,847.9,-0.0069108,0.58152,1
0.18321,1160.6,0.94185,0.55298,0.16121,1465.3,0.92567,0.47753,0.17867,432.86,0.11539,0.58562,0.18168,382.01,0.12085,0.61098,0.22379,782.55,0.021792,0.63788,1
0.067921,1116.6,0.91637,0.42053,0.049207,1333.2,0.89523,0.3191,0.065671,365.6,0.13652,0.46059,0.069651,445.75,0.12236,0.52363,0.098991,758.78,0.042345,0.51557,1
0.10957,1121.6,0.93257,0.46327,0.086804,1413.9,0.91207,0.37125,0.10239,407.77,0.13257,0.50777,0.10029,577.97,0.1641,0.5064,0.14127,854.98,0.035899,0.55668,1
0.1405,1097.8,0.93946,0.51354,0.11353,1471.4,0.91616,0.42059,0.13988,399.72,0.11651,0.58145,0.12849,405.19,0.11299,0.54076,0.25789,820.65,0.05197,0.69083,1
0.035345,1197.3,0.88906,0.34963,0.021314,1401.4,0.85547,0.23902,0.043415,239.63,0.090545,0.48822,0.033207,675.1,0.15048,0.37857,0.051259,688.19,0.084028,0.44895,1
0.054617,1404.3,0.90133,0.38991,0.04189,1816.9,0.86861,0.29617,0.051043,271.25,0.12494,0.4295,0.056068,572.76,0.12944,0.43414,0.10176,736.75,0.043792,0.51282,1
0.14182,1204.7,0.93508,0.51207,0.11408,1506.7,0.91544,0.41932,0.13394,292.73,0.1302,0.53536,0.12735,529.58,0.1514,0.53429,0.14115,838.07,0.087222,0.56746,1
0.18687,1324.1,0.92796,0.55691,0.15385,1893.2,0.90474,0.46327,0.17629,436.85,0.13654,0.5949,0.17766,490.16,0.11511,0.62711,0.31979,821.73,0.037765,0.72194,1
0.1556,1321.9,0.93982,0.54797,0.13042,1763.4,0.91683,0.45408,0.17155,432.03,0.15265,0.6038,0.16949,397.24,0.12811,0.62144,0.29649,865.45,0.065709,0.71451,1
0.12413,1372,0.93294,0.50973,0.10326,1742,0.91264,0.41894,0.11938,342.14,0.12448,0.56555,0.15765,422.45,0.12373,0.63468,0.17801,820.7,0.0048775,0.60207,1
0.042729,1455.4,0.89845,0.33906,0.030247,1946.6,0.85973,0.24447,0.037264,622.98,0.13814,0.39656,0.042551,404.19,0.13145,0.42359,0.060498,657.12,0.029978,0.48347,1
0.15004,1064.1,0.94358,0.50919,0.12765,1419.2,0.92266,0.42731,0.14947,311.62,0.13032,0.58867,0.15305,285.24,0.12393,0.60035,0.28086,662.39,0.068696,0.71328,1
0.15018,1157.7,0.94074,0.51139,0.13029,1545.2,0.92012,0.43209,0.15409,264.25,0.089538,0.59469,0.15332,419.82,0.146,0.60176,0.2852,627.02,0.065638,0.70474,1
0.075287,1450.2,0.91904,0.42822,0.05636,2115.5,0.88511,0.32178,0.082062,271.07,0.12769,0.53476,0.088611,432.29,0.099345,0.52421,0.13621,660.65,0.059852,0.63413,1
0.098383,1240.3,0.9317,0.45641,0.083515,1585.7,0.91213,0.36879,0.10186,365.23,0.16848,0.52427,0.096339,458.75,0.13228,0.50215,0.1125,667.4,0.0456,0.56219,1
0.15754,771.77,0.94592,0.52371,0.13087,981.12,0.93002,0.4385,0.15551,329.85,0.13435,0.59292,0.13648,373.32,0.17769,0.50725,0.15387,743.06,0.052643,0.58734,1
0.07272,1242.4,0.92451,0.44946,0.051179,1388.3,0.91014,0.34167,0.06954,344.22,0.15546,0.48136,0.075822,555.92,0.18022,0.49605,0.11329,913.16,0.040495,0.52837,1
0.1593,791.74,0.9428,0.52693,0.13706,983.58,0.92961,0.45001,0.15016,482.02,0.133,0.53349,0.14562,441.35,0.13062,0.50435,0.18671,760,0.042734,0.60249,1
0.17524,1082.3,0.94103,0.53349,0.14803,1475,0.91788,0.44684,0.17606,345.31,0.13429,0.61009,0.16085,313.27,0.13916,0.58262,0.21437,751.86,0.080237,0.68493,1
0.13922,1164.1,0.93944,0.50856,0.11514,1398.7,0.92496,0.42015,0.15119,358.02,0.17057,0.59824,0.13563,308.15,0.15684,0.55419,0.17351,988.86,0.030161,0.58046,1
0.13518,1066.6,0.94233,0.5099,0.10885,1264,0.92913,0.41278,0.12847,400.81,0.11479,0.56427,0.12725,582.24,0.13875,0.54045,0.14021,751.96,0.058349,0.58138,1
0.1518,1370.5,0.92725,0.50657,0.12275,1974.3,0.90043,0.40995,0.13979,466.51,0.13158,0.57877,0.15425,306.03,0.12434,0.58867,0.29589,794.13,0.047091,0.7103,1
0.26437,956.63,0.94689,0.61059,0.22604,1202.5,0.9315,0.53252,0.23895,392.71,0.1753,0.6054,0.24145,311.03,0.15368,0.61073,0.2782,803.59,0.073799,0.66054,1
0.051351,1438,0.89462,0.39489,0.0358,1921.3,0.85095,0.27898,0.070069,585.15,0.14703,0.50096,0.05805,302.24,0.10923,0.49813,0.10703,646.55,0.027493,0.58853,1
0.073857,1279.8,0.92191,0.45005,0.055777,1744.1,0.88942,0.3491,0.097217,439.23,0.12895,0.53684,0.079578,229.64,0.10483,0.52527,0.19578,625.31,0.039701,0.64828,1
0.22877,777.4,0.95256,0.58451,0.19776,946.91,0.94186,0.50441,0.21246,294.4,0.16309,0.60214,0.20617,335.13,0.17895,0.61157,0.27399,796.69,0.042081,0.66652,1
